city,date,pm25,n_sensors_reporting
Sheffield,2019-04-22,19.1,1
Sheffield,2019-04-23,33.1,1
Sheffield,2019-04-24,28.7,1
Sheffield,2019-04-25,12.9,1
Sheffield,2019-04-26,4.78,1
Sheffield,2019-04-27,4.3,1
Sheffield,2019-04-28,3.47,1
Sheffield,2019-04-29,8.78,1
Sheffield,2019-04-30,12.9,1
Sheffield,2019-05-01,22.1,1
Sheffield,2019-05-02,11.5,1
Sheffield,2019-05-03,5.52,1
Sheffield,2019-05-04,6.33,1
Sheffield,2019-05-05,6.14,1
Sheffield,2019-05-06,5.33,1
Sheffield,2019-05-07,8.57,1
Sheffield,2019-05-08,14.9,1
Sheffield,2019-05-09,9.35,1
Sheffield,2019-05-10,8.09,1
Sheffield,2019-05-11,9.44,1
Sheffield,2019-05-12,8.17,1
Sheffield,2019-05-13,7,1
Sheffield,2019-05-14,11.1,1
Sheffield,2019-05-15,12,1
Sheffield,2019-05-16,10,1
Sheffield,2019-05-17,8.55,1
Sheffield,2019-05-18,9.36,1
Sheffield,2019-05-19,11.3,1
Sheffield,2019-05-20,8.23,1
Sheffield,2019-05-21,5.52,1
Sheffield,2019-05-22,4.48,1
Sheffield,2019-05-23,8.39,1
Sheffield,2019-05-24,9,1
Sheffield,2019-05-25,6.52,1
Sheffield,2019-05-26,5.36,1
Sheffield,2019-05-27,4.3,1
Sheffield,2019-05-28,4.23,1
Sheffield,2019-05-29,5.48,1
Sheffield,2019-05-30,5.26,1
Sheffield,2019-05-31,4.83,1
Sheffield,2019-06-01,4.57,1
Sheffield,2019-06-02,7.39,1
Sheffield,2019-06-03,5.35,1
Sheffield,2019-06-04,5.22,1
Sheffield,2019-06-05,6,1
Sheffield,2019-06-06,4.17,1
Sheffield,2019-06-07,7.27,1
Sheffield,2019-06-08,10.8,1
Sheffield,2019-06-09,4.45,1
Sheffield,2019-06-10,4.57,1
Sheffield,2019-06-11,5.13,1
Sheffield,2019-06-12,4,1
Sheffield,2019-06-13,4.77,1
Sheffield,2019-06-14,4.17,1
Sheffield,2019-06-15,3.76,1
Sheffield,2019-06-16,4.18,1
Sheffield,2019-06-17,3.59,1
Sheffield,2019-06-18,4.21,1
Sheffield,2019-06-19,9,1
Sheffield,2019-06-20,5.5,1
Sheffield,2019-06-26,4.64,1
Sheffield,2019-06-27,8,1
Sheffield,2019-06-28,7,1
Sheffield,2019-06-29,10,1
Sheffield,2019-06-30,8.33,1
Sheffield,2019-07-01,3.04,1
Sheffield,2019-07-02,3.9,1
Sheffield,2019-07-03,4.39,1
Sheffield,2019-07-04,5.75,1
Sheffield,2019-07-05,4.42,1
Sheffield,2019-07-06,3.04,1
Sheffield,2019-07-07,3.42,1
Sheffield,2019-07-08,3.75,1
Sheffield,2019-07-09,6.17,1
Sheffield,2019-07-10,5.04,1
Sheffield,2019-07-11,2.25,1
Sheffield,2019-07-12,3,1
Sheffield,2019-07-13,3.7,1
Sheffield,2019-07-14,4.52,1
Sheffield,2019-07-15,5,1
Sheffield,2019-07-16,7.38,1
Sheffield,2019-07-17,7,1
Sheffield,2019-07-18,5.17,1
Sheffield,2019-07-19,4,1
Sheffield,2019-07-20,4.33,1
Sheffield,2019-07-21,3.13,1
Sheffield,2019-07-22,2.83,1
Sheffield,2019-07-23,3.96,1
Sheffield,2019-07-24,8.17,1
Sheffield,2019-07-25,6.71,1
Sheffield,2019-07-26,9.25,1
Sheffield,2019-07-27,5.21,1
Sheffield,2019-07-28,1.71,1
Sheffield,2019-07-29,1.88,1
Sheffield,2019-07-30,4.67,1
Sheffield,2019-07-31,4.58,1
Sheffield,2019-08-01,4.79,1
Sheffield,2019-08-02,5.79,1
Sheffield,2019-08-03,5.95,1
Sheffield,2019-08-04,7.17,1
Sheffield,2019-08-05,5.83,1
Sheffield,2019-08-06,4,1
Sheffield,2019-08-07,3.5,1
Sheffield,2019-08-08,3.92,1
Sheffield,2019-08-09,5,1
Sheffield,2019-08-10,3.71,1
Sheffield,2019-08-11,3,1
Sheffield,2019-08-12,3.96,1
Sheffield,2019-08-13,3.71,1
Sheffield,2019-08-14,3.79,1
Sheffield,2019-08-15,2.83,1
Sheffield,2019-08-16,3.46,1
Sheffield,2019-08-17,3.17,1
Sheffield,2019-08-18,4.58,1
Sheffield,2019-08-19,4.79,1
Sheffield,2019-08-20,4.88,1
Sheffield,2019-08-21,4.71,1
Sheffield,2019-08-22,3.75,1
Sheffield,2019-08-23,3.04,1
Sheffield,2019-08-24,5.71,1
Sheffield,2019-08-25,11,1
Sheffield,2019-08-26,13.6,1
Sheffield,2019-08-27,13.7,1
Sheffield,2019-08-28,9.25,1
Sheffield,2019-08-29,4,1
Sheffield,2019-08-30,4.36,1
Sheffield,2019-09-01,3,1
Sheffield,2019-09-02,4,1
Sheffield,2019-09-03,3.21,1
Sheffield,2019-09-04,2.17,1
Sheffield,2019-09-05,2.88,1
Sheffield,2019-09-06,4,1
Sheffield,2019-09-07,3.7,1
Sheffield,2019-09-08,3.54,1
Sheffield,2019-09-09,5.27,1
Sheffield,2019-09-10,6,1
Sheffield,2019-09-11,3.91,1
Sheffield,2019-09-12,4.45,1
Sheffield,2019-09-13,3.27,1
Sheffield,2019-09-14,4.74,1
Sheffield,2019-09-15,4.67,1
Sheffield,2019-09-16,4.46,1
Sheffield,2019-09-17,4.04,1
Sheffield,2019-09-18,6.71,1
Sheffield,2019-09-19,5.71,1
Sheffield,2019-09-20,6.13,1
Sheffield,2019-09-21,7.83,1
Sheffield,2019-09-22,10.6,1
Sheffield,2019-09-23,8.54,1
Sheffield,2019-09-24,3.17,1
Sheffield,2019-09-25,3.09,1
Sheffield,2019-09-26,3.18,1
Sheffield,2019-09-27,3.29,1
Sheffield,2019-09-28,2.25,1
Sheffield,2019-09-29,2,1
Sheffield,2019-09-30,3.46,1
Sheffield,2019-10-01,3.25,1
Sheffield,2019-10-02,2.63,1
Sheffield,2019-10-03,3.83,1
Sheffield,2019-10-04,5.42,1
Sheffield,2019-10-05,4.75,1
Sheffield,2019-10-06,4,1
Sheffield,2019-10-07,3.78,1
Sheffield,2019-10-08,6.13,1
Sheffield,2019-10-09,5.04,1
Sheffield,2019-10-10,4,1
Sheffield,2019-10-11,3.45,1
Sheffield,2019-10-12,3.88,1
Sheffield,2019-10-13,5.54,1
Sheffield,2019-10-14,3.96,1
Sheffield,2019-10-15,3.96,1
Sheffield,2019-10-16,5.92,1
Sheffield,2019-10-17,6.92,1
Sheffield,2019-10-18,3.91,1
Sheffield,2019-10-19,3.42,1
Sheffield,2019-10-20,3.63,1
Sheffield,2019-10-21,4.04,1
Sheffield,2019-10-22,5.71,1
Sheffield,2019-10-23,9.67,1
Sheffield,2019-10-24,16.6,1
Sheffield,2019-10-25,6.45,1
Sheffield,2019-10-26,2.95,1
Sheffield,2019-10-28,5.71,1
Sheffield,2019-10-29,6,1
Sheffield,2019-10-30,8.39,1
Sheffield,2019-10-31,7.75,1
Sheffield,2019-11-01,15.6,1
Sheffield,2019-11-02,16.4,1
Sheffield,2019-11-03,5.46,1
Sheffield,2019-11-04,13,1
Sheffield,2019-11-05,22.9,1
Sheffield,2019-11-06,13.3,1
Sheffield,2019-11-07,14.8,1
Sheffield,2019-11-08,13.1,1
Sheffield,2019-11-09,3.38,1
Sheffield,2019-11-11,10.3,1
Sheffield,2019-11-12,10.3,1
Sheffield,2019-11-13,3.74,1
Sheffield,2019-11-14,5.67,1
Sheffield,2019-11-15,12,1
Sheffield,2019-11-16,3.33,1
Sheffield,2019-11-17,6.6,1
Sheffield,2019-11-18,10.3,1
Sheffield,2019-11-19,6.25,1
Sheffield,2019-11-20,14.6,1
Sheffield,2019-11-21,20.6,1
Sheffield,2019-11-22,15.4,1
Sheffield,2019-11-23,18.4,1
Sheffield,2019-11-24,12.4,1
Sheffield,2019-11-25,20.3,1
Sheffield,2019-11-26,17.3,1
Sheffield,2019-11-27,7.71,1
Sheffield,2019-11-28,9.58,1
Sheffield,2019-11-29,4.21,1
Sheffield,2019-11-30,6.46,1
Sheffield,2019-12-01,17.3,1
Sheffield,2019-12-02,21.6,1
Sheffield,2019-12-03,11.4,1
Sheffield,2019-12-04,8.21,1
Sheffield,2019-12-05,13.4,1
Sheffield,2019-12-06,13.1,1
Sheffield,2019-12-07,2.58,1
Sheffield,2019-12-08,4.26,1
Sheffield,2019-12-09,3.83,1
Sheffield,2019-12-11,9.09,1
Sheffield,2019-12-12,4.63,1
Sheffield,2019-12-13,6.54,1
Sheffield,2019-12-14,4.63,1
Sheffield,2019-12-15,4.42,1
Sheffield,2019-12-16,5,1
Sheffield,2019-12-17,4.79,1
Sheffield,2019-12-18,19.4,1
Sheffield,2019-12-19,16.8,1
Sheffield,2019-12-20,6.83,1
Sheffield,2019-12-21,5.88,1
Sheffield,2019-12-22,7.41,1
Sheffield,2019-12-23,10.9,1
Sheffield,2019-12-24,5.33,1
Sheffield,2019-12-25,6.63,1
Sheffield,2019-12-26,6.17,1
Sheffield,2019-12-27,15.3,1
Sheffield,2019-12-28,14.3,1
Sheffield,2019-12-29,12,1
Sheffield,2019-12-30,10.2,1
Sheffield,2019-12-31,12.9,1
Sheffield,2020-01-01,10.1,1
Sheffield,2020-01-02,19.1,1
Sheffield,2020-01-03,15.1,1
Sheffield,2020-01-04,4.88,1
Sheffield,2020-01-05,5.5,1
Sheffield,2020-01-06,3.79,1
Sheffield,2020-01-07,4.71,1
Sheffield,2020-01-08,6.63,1
Sheffield,2020-01-10,7.58,1
Sheffield,2020-01-11,5.5,1
Sheffield,2020-01-12,5.67,1
Sheffield,2020-01-13,3.04,1
Sheffield,2020-01-14,4.42,1
Sheffield,2020-01-15,4.96,1
Sheffield,2020-01-16,3.5,1
Sheffield,2020-01-17,5.33,1
Sheffield,2020-01-18,5,1
Sheffield,2020-01-19,5.88,1
Sheffield,2020-01-20,6.71,1
Sheffield,2020-01-21,8.67,1
Sheffield,2020-01-22,10.5,1
Sheffield,2020-01-23,17.9,1
Sheffield,2020-01-24,22.6,1
Sheffield,2020-01-25,9.43,1
Sheffield,2020-01-26,9.42,1
Sheffield,2020-01-27,15.1,1
Sheffield,2020-01-28,8.21,1
Sheffield,2020-01-29,5.25,1
Sheffield,2020-01-30,4.67,1
Sheffield,2020-01-31,4.08,1
Sheffield,2020-02-01,3.8,1
Sheffield,2020-02-02,4.71,1
Sheffield,2020-02-03,5.96,1
Sheffield,2020-02-04,6.58,1
Sheffield,2020-02-05,5.29,1
Sheffield,2020-02-06,10.7,1
Sheffield,2020-02-07,17.8,1
Sheffield,2020-02-09,14.2,1
Sheffield,2020-02-10,4.54,1
Sheffield,2020-02-11,4.08,1
Sheffield,2020-02-12,4.88,1
Sheffield,2020-02-13,4.58,1
Sheffield,2020-02-14,5.92,1
Sheffield,2020-02-15,6.21,1
Sheffield,2020-02-16,6.08,1
Sheffield,2020-02-17,2.17,1
Sheffield,2020-02-18,4.5,1
Sheffield,2020-02-19,4.54,1
Sheffield,2020-02-20,5.54,1
Sheffield,2020-02-21,3.17,1
Sheffield,2020-02-22,4.79,1
Sheffield,2020-02-23,3.5,1
Sheffield,2020-02-24,3.38,1
Sheffield,2020-02-25,3.75,1
Sheffield,2020-02-26,2.63,1
Sheffield,2020-02-27,3.21,1
Sheffield,2020-02-28,4.75,1
Sheffield,2020-02-29,4.63,1
Sheffield,2020-03-01,2.38,1
Sheffield,2020-03-02,4.71,1
Sheffield,2020-03-03,5.67,1
Sheffield,2020-03-04,5.08,1
Sheffield,2020-03-05,8.75,1
Sheffield,2020-03-06,15,1
Sheffield,2020-03-07,13,1
Sheffield,2020-03-08,10.5,1
Sheffield,2020-03-10,4.46,1
Sheffield,2020-03-11,3.04,1
Sheffield,2020-03-12,4.25,1
Sheffield,2020-03-13,3.54,1
Sheffield,2020-03-14,4.75,1
Sheffield,2020-03-15,6.88,1
Sheffield,2020-03-16,4,1
Sheffield,2020-03-17,4.63,1
Sheffield,2020-03-18,3.75,1
Sheffield,2020-03-19,2.38,1
Sheffield,2020-03-20,6.29,1
Sheffield,2020-03-21,8.96,1
Sheffield,2020-03-22,6.25,1
Sheffield,2020-03-23,9.26,1
Sheffield,2020-03-24,11.6,1
Sheffield,2020-03-25,16.2,1
Sheffield,2020-03-26,20.4,1
Sheffield,2020-03-27,24.4,1
Sheffield,2020-03-28,31.5,1
Sheffield,2020-03-29,20,1
Sheffield,2020-03-30,5,1
Sheffield,2020-03-31,5.09,1
Sheffield,2020-04-01,10.9,1
Sheffield,2020-04-02,6.52,1
Sheffield,2020-04-03,7.29,1
Sheffield,2020-04-04,7.17,1
Sheffield,2020-04-05,10.4,1
Sheffield,2020-04-06,6.83,1
Sheffield,2020-04-07,6,1
Sheffield,2020-04-08,9.83,1
Sheffield,2020-04-09,10.5,1
Sheffield,2020-04-10,19,1
Sheffield,2020-04-11,17.7,1
Sheffield,2020-04-12,12.8,1
Sheffield,2020-04-13,9.58,1
Sheffield,2020-04-14,11,1
Sheffield,2020-04-15,13.1,1
Sheffield,2020-04-16,16.5,1
Sheffield,2020-04-17,15.9,1
Sheffield,2020-04-18,7.25,1
Sheffield,2020-04-19,9.88,1
Sheffield,2020-04-20,7.27,1
Sheffield,2020-04-21,8.64,1
Sheffield,2020-04-22,11.1,1
Sheffield,2020-04-23,11.6,1
Sheffield,2020-04-24,9.91,1
Sheffield,2020-04-25,13.3,1
Sheffield,2020-04-26,16.3,1
Sheffield,2020-04-27,12.9,1
Sheffield,2020-04-28,5,1
Sheffield,2020-04-29,5.46,1
Sheffield,2020-04-30,6.5,1
Sheffield,2020-05-01,2.5,1
Sheffield,2020-05-02,3.82,1
Sheffield,2020-05-03,5.82,1
Sheffield,2020-05-04,14.4,1
Sheffield,2020-05-05,9.58,1
Sheffield,2020-05-06,5.73,1
Sheffield,2020-05-07,8,1
Sheffield,2020-05-08,12.3,1
Sheffield,2020-05-09,7.95,1
Sheffield,2020-05-10,8.71,1
Sheffield,2020-05-11,4.65,1
Sheffield,2020-05-12,4.11,1
Sheffield,2020-05-13,4,1
Sheffield,2020-05-14,4.85,1
Sheffield,2020-05-15,4,1
Sheffield,2020-05-16,4.74,1
Sheffield,2020-05-17,3.67,1
Sheffield,2020-05-18,4.56,1
Sheffield,2020-05-19,4.11,1
Sheffield,2020-05-20,6.94,1
Sheffield,2020-05-21,5.89,1
Sheffield,2020-05-22,8,1
Sheffield,2020-05-23,7.21,1
Sheffield,2020-05-24,6.09,1
Sheffield,2020-05-25,6.44,1
Sheffield,2020-05-26,3.85,1
Sheffield,2020-05-27,4.93,1
Sheffield,2020-05-28,6.9,1
Sheffield,2020-05-29,5.06,1
Sheffield,2020-05-30,4,1
Sheffield,2020-05-31,9.05,1
Sheffield,2020-06-01,5.61,1
Sheffield,2020-06-02,6.13,1
Sheffield,2020-06-03,6.07,1
Sheffield,2020-06-04,3.92,1
Sheffield,2020-06-05,2.29,1
Sheffield,2020-06-07,4,1
Sheffield,2020-06-08,5.38,1
Sheffield,2020-06-09,7.42,1
Sheffield,2020-06-10,10.7,1
Sheffield,2020-06-11,10,1
Sheffield,2020-06-12,7.5,1
Sheffield,2020-06-13,17.3,1
Sheffield,2020-06-14,14.4,1
Sheffield,2020-06-15,14.3,1
Sheffield,2020-06-16,14.6,1
Sheffield,2020-06-17,17.9,1
Sheffield,2020-06-18,15.4,1
Sheffield,2020-06-19,6.27,1
Sheffield,2020-06-20,3.82,1
Sheffield,2020-06-21,4,1
Sheffield,2020-06-22,6.27,1
Sheffield,2020-06-23,6.24,1
Sheffield,2020-06-24,8,1
Sheffield,2020-06-25,12.3,1
Sheffield,2020-06-26,11,1
Sheffield,2020-06-27,7.24,1
Sheffield,2020-06-28,2.29,1
Sheffield,2020-06-29,3,1
Sheffield,2020-06-30,3.24,1
Sheffield,2020-07-01,3.62,1
Sheffield,2020-07-02,3.32,1
Sheffield,2020-07-03,3.56,1
Sheffield,2020-07-04,1.56,1
Sheffield,2020-07-05,1.56,1
Sheffield,2020-07-06,3,1
Sheffield,2020-07-07,3.69,1
Sheffield,2020-07-08,3.1,1
Sheffield,2020-07-09,2.84,1
Sheffield,2020-07-10,2.91,1
Sheffield,2020-07-11,2.75,1
Sheffield,2020-07-12,3,1
Sheffield,2020-07-13,2.14,1
Sheffield,2020-07-14,2,1
Sheffield,2020-07-15,2.75,1
Sheffield,2020-07-16,2.64,1
Sheffield,2020-07-17,3.25,1
Sheffield,2020-07-18,3.21,1
Sheffield,2020-07-19,2.3,1
Sheffield,2020-07-20,3.11,1
Sheffield,2020-07-21,3.29,1
Sheffield,2020-07-22,4.69,1
Sheffield,2020-07-24,3,1
Sheffield,2020-07-25,3.08,1
Sheffield,2020-07-26,3,1
Sheffield,2020-07-27,3,1
Sheffield,2020-07-28,2.82,1
Sheffield,2020-07-29,3,1
Sheffield,2020-07-30,4.42,1
Sheffield,2020-07-31,4,1
Sheffield,2020-08-01,4,1
Sheffield,2020-08-02,3.5,1
Sheffield,2020-08-03,3,1
Sheffield,2020-08-04,3,1
Sheffield,2020-08-06,2,1
Sheffield,2020-08-07,2.3,1
Sheffield,2020-08-08,3.25,1
Sheffield,2020-08-09,7.29,1
Sheffield,2020-08-10,14.3,1
Sheffield,2020-08-11,17.5,1
Sheffield,2020-08-12,18,1
Sheffield,2020-08-13,18.7,1
Sheffield,2020-08-14,12,1
Sheffield,2020-08-15,9.86,1
Sheffield,2020-08-16,7.09,1
Sheffield,2020-08-17,7.88,1
Sheffield,2020-08-18,5.13,1
Sheffield,2020-08-19,3.67,1
Sheffield,2020-08-20,4.29,1
Sheffield,2020-08-21,5.25,1
Sheffield,2020-08-22,3.39,1
Sheffield,2020-08-23,3,1
Sheffield,2020-08-24,3.63,1
Sheffield,2020-08-25,3.81,1
Sheffield,2020-08-27,4,1
Sheffield,2020-08-28,4.58,1
Sheffield,2020-08-29,3.17,1
Sheffield,2020-08-30,3,1
Sheffield,2020-08-31,3.71,1
Sheffield,2020-09-01,5.83,1
Sheffield,2020-09-02,8.79,1
Sheffield,2020-09-03,4.54,1
Sheffield,2020-09-04,3,1
Sheffield,2020-09-05,5.59,1
Sheffield,2020-09-06,5,1
Sheffield,2020-09-07,4.38,1
Sheffield,2020-09-08,2.54,1
Sheffield,2020-09-09,1.79,1
Sheffield,2020-09-10,5.08,1
Sheffield,2020-09-11,6.29,1
Sheffield,2020-09-12,4.29,1
Sheffield,2020-09-13,4.52,1
Sheffield,2020-09-14,5,1
Sheffield,2020-09-15,7.95,1
Sheffield,2020-09-16,12.4,1
Sheffield,2020-09-17,8.61,1
Sheffield,2020-09-18,5.65,1
Sheffield,2020-09-19,5.39,1
Sheffield,2020-09-20,6.75,1
Sheffield,2020-09-21,7.33,1
Sheffield,2020-09-22,12.8,1
Sheffield,2020-09-23,9.2,1
Sheffield,2020-09-24,3.46,1
Sheffield,2020-09-25,2.59,1
Sheffield,2020-09-26,2.46,1
Sheffield,2020-09-27,6.21,1
Sheffield,2020-09-28,6.7,1
Sheffield,2020-09-29,7,1
Sheffield,2020-09-30,6.88,1
Sheffield,2020-10-01,4.13,1
Sheffield,2020-10-02,6.61,1
Sheffield,2020-10-03,8.33,1
Sheffield,2020-10-04,8,1
Sheffield,2020-10-05,4.13,1
Sheffield,2020-10-06,2.87,1
Sheffield,2020-10-07,3.7,1
Sheffield,2020-10-08,3.83,1
Sheffield,2020-10-09,3.9,1
Sheffield,2020-10-10,3,1
Sheffield,2020-10-11,3.26,1
Sheffield,2020-10-12,4.18,1
Sheffield,2020-10-13,4.04,1
Sheffield,2020-10-14,8.21,1
Sheffield,2020-10-15,6.05,1
Sheffield,2020-10-16,5.62,1
Sheffield,2020-10-17,6.5,1
Sheffield,2020-10-18,8.38,1
Sheffield,2020-10-19,14.5,1
Sheffield,2020-10-20,9.83,1
Sheffield,2020-10-21,9.33,1
Sheffield,2020-10-22,5.33,1
Sheffield,2020-10-23,4.54,1
Sheffield,2020-10-24,5.88,1
Sheffield,2020-10-26,2.33,1
Sheffield,2020-10-27,4.05,1
Sheffield,2020-10-28,4.33,1
Sheffield,2020-10-29,4.87,1
Sheffield,2020-10-30,4.76,1
Sheffield,2020-10-31,2.69,1
Sheffield,2020-11-01,6,1
Sheffield,2020-11-02,7.25,1
Sheffield,2020-11-03,3.5,1
Sheffield,2020-11-05,6.96,1
Sheffield,2020-11-06,22,1
Sheffield,2020-11-07,49,1
Sheffield,2020-11-08,40.9,1
Sheffield,2020-11-09,58.2,1
Sheffield,2020-11-10,33.4,1
Sheffield,2020-11-11,16.3,1
Sheffield,2020-11-12,8.29,1
Sheffield,2020-11-13,4.17,1
Sheffield,2020-11-14,4.21,1
Sheffield,2020-11-15,5.95,1
Sheffield,2020-11-16,5.18,1
Sheffield,2020-11-17,3.32,1
Sheffield,2020-11-18,2.62,1
Sheffield,2020-11-19,4.13,1
Sheffield,2020-11-20,4.46,1
Sheffield,2020-11-21,7.92,1
Sheffield,2020-11-22,3.9,1
Sheffield,2020-11-23,3.86,1
Sheffield,2020-11-24,7.83,1
Sheffield,2020-11-25,5.83,1
Sheffield,2020-11-26,9.29,1
Sheffield,2020-11-27,17.4,1
Sheffield,2020-11-28,14.9,1
Sheffield,2020-11-29,22.6,1
Sheffield,2020-11-30,31.3,1
Sheffield,2020-12-01,15.6,1
Sheffield,2020-12-02,5,1
Sheffield,2020-12-03,11.7,1
Sheffield,2020-12-05,3.63,1
Sheffield,2020-12-06,5.31,1
Sheffield,2020-12-07,11,1
Sheffield,2020-12-08,14.8,1
Sheffield,2020-12-09,12.1,1
Sheffield,2020-12-10,6.22,1
Sheffield,2020-12-11,9.67,1
Sheffield,2020-12-12,9.33,1
Sheffield,2020-12-14,6,1
Sheffield,2020-12-15,5.38,1
Sheffield,2020-12-16,6.38,1
Sheffield,2020-12-17,6.42,1
Sheffield,2020-12-18,7.13,1
Sheffield,2020-12-19,3.64,1
Sheffield,2020-12-20,3.23,1
Sheffield,2020-12-21,3.83,1
Sheffield,2020-12-22,5.1,1
Sheffield,2020-12-23,4.93,1
Sheffield,2020-12-24,10.4,1
Sheffield,2020-12-25,3,1
Sheffield,2020-12-26,3.96,1
Sheffield,2020-12-27,3.13,1
Sheffield,2020-12-28,2.42,1
Sheffield,2020-12-29,8,1
Sheffield,2020-12-30,9.92,1
Sheffield,2020-12-31,7.75,1
Sheffield,2021-01-01,11.9,1
Sheffield,2021-01-02,16.1,1
Sheffield,2021-01-04,5.92,1
Sheffield,2021-01-05,5,1
Sheffield,2021-01-06,4,1
Sheffield,2021-01-07,5.67,1
Sheffield,2021-01-08,14.3,1
Sheffield,2021-01-09,16,1
Sheffield,2021-01-10,12.6,1
Sheffield,2021-01-11,8.09,1
Sheffield,2021-01-12,4.04,1
Sheffield,2021-01-13,3.17,1
Sheffield,2021-01-14,13.8,1
Sheffield,2021-01-15,7.45,1
Sheffield,2021-01-16,10.3,1
Sheffield,2021-01-17,12.9,1
Sheffield,2021-01-18,6.38,1
Sheffield,2021-01-19,5.47,1
Sheffield,2021-01-20,3.29,1
Sheffield,2021-01-21,1,1
Sheffield,2021-01-22,2.05,1
Sheffield,2021-01-23,3.79,1
Sheffield,2021-01-24,8.65,1
Sheffield,2021-01-25,12.9,1
Sheffield,2021-01-26,12,1
Sheffield,2021-01-27,7.87,1
Sheffield,2021-01-28,11,1
Sheffield,2021-01-29,13.7,1
Sheffield,2021-01-30,7.08,1
Sheffield,2021-01-31,5.42,1
Sheffield,2021-02-01,7.71,1
Sheffield,2021-02-03,15.6,1
Sheffield,2021-02-04,14.3,1
Sheffield,2021-02-05,16,1
Sheffield,2021-02-06,12.2,1
Sheffield,2021-02-07,11.3,1
Sheffield,2021-02-08,8.13,1
Sheffield,2021-02-09,6.71,1
Sheffield,2021-02-10,5.54,1
Sheffield,2021-02-11,6.21,1
Sheffield,2021-02-12,11.5,1
Sheffield,2021-02-13,13.9,1
Sheffield,2021-02-14,10.7,1
Sheffield,2021-02-15,9.79,1
Sheffield,2021-02-17,7.13,1
Sheffield,2021-02-18,5.57,1
Sheffield,2021-02-19,5.79,1
Sheffield,2021-02-20,5,1
Sheffield,2021-02-22,9.67,1
Sheffield,2021-02-23,12.8,1
Sheffield,2021-02-24,8.82,1
Sheffield,2021-02-25,5.44,1
Sheffield,2021-02-26,5.29,1
Sheffield,2021-02-27,9.18,1
Sheffield,2021-02-28,13.7,1
Sheffield,2021-03-02,25.3,1
Sheffield,2021-03-03,15.9,1
Sheffield,2021-03-05,34.3,1
Sheffield,2021-03-06,6.38,1
Sheffield,2021-03-07,10,1
Sheffield,2021-03-08,21.5,1
Sheffield,2021-03-09,18.2,1
Sheffield,2021-03-10,10.3,1
Sheffield,2021-03-11,7.6,1
Sheffield,2021-03-12,4.87,1
Sheffield,2021-03-13,3.1,1
Sheffield,2021-03-14,3,1
Sheffield,2021-03-15,3.7,1
Sheffield,2021-03-16,6.08,1
Sheffield,2021-03-17,8,1
Sheffield,2021-03-18,8,1
Sheffield,2021-03-19,11,1
Sheffield,2021-03-20,6.71,1
Sheffield,2021-03-21,5.79,1
Sheffield,2021-03-22,6.38,1
Sheffield,2021-03-23,9.79,1
Sheffield,2021-03-24,11,1
Sheffield,2021-03-25,9.17,1
Sheffield,2021-03-26,4.67,1
Sheffield,2021-03-27,4.38,1
Sheffield,2021-03-28,4.4,1
Sheffield,2021-03-29,1.1,1
Sheffield,2021-03-30,6.13,1
Sheffield,2021-03-31,16.9,1
Sheffield,2021-04-01,18.6,1
Sheffield,2021-04-02,16,1
Sheffield,2021-04-03,9.33,1
Sheffield,2021-04-04,14,1
Sheffield,2021-04-05,8.21,1
Sheffield,2021-04-06,2.52,1
Sheffield,2021-04-07,3.48,1
Sheffield,2021-04-08,4.09,1
Sheffield,2021-04-09,4.5,1
Sheffield,2021-04-10,8.9,1
Sheffield,2021-04-11,8.43,1
Sheffield,2021-04-12,5.52,1
Sheffield,2021-04-13,4.81,1
Sheffield,2021-04-14,10,1
Sheffield,2021-04-15,6.83,1
Sheffield,2021-04-16,6,1
Sheffield,2021-04-17,9.65,1
Sheffield,2021-04-18,9.09,1
Sheffield,2021-04-19,11.6,1
Sheffield,2021-04-20,15.8,1
Sheffield,2021-04-21,15.2,1
Sheffield,2021-04-22,7.9,1
Sheffield,2021-04-23,6.1,1
Sheffield,2021-04-24,6.75,1
Sheffield,2021-04-27,9.44,1
Sheffield,2021-04-28,11.6,1
Sheffield,2021-04-29,7.37,1
Sheffield,2021-04-30,5.29,1
Sheffield,2021-05-01,7,1
Sheffield,2021-05-03,6.42,1
Sheffield,2021-05-04,1,1
Sheffield,2021-05-05,2.95,1
Sheffield,2021-05-06,4,1
Sheffield,2021-05-07,3.2,1
Sheffield,2021-05-08,4.64,1
Sheffield,2021-05-09,3.5,1
Sheffield,2021-05-10,4.07,1
Sheffield,2021-05-11,5,1
Sheffield,2021-05-12,5.56,1
Sheffield,2021-05-13,6.88,1
Sheffield,2021-05-14,8.38,1
Sheffield,2021-05-15,9.79,1
Sheffield,2021-05-16,6.84,1
Sheffield,2021-05-17,6.27,1
Sheffield,2021-05-18,3.88,1
Sheffield,2021-05-19,3,1
Sheffield,2021-05-20,3.55,1
Sheffield,2021-05-21,3,1
Sheffield,2021-05-22,1,1
Sheffield,2021-05-25,4,1
Sheffield,2021-05-26,4,1
Sheffield,2021-05-27,7.5,1
Sheffield,2021-05-28,9.67,1
Sheffield,2021-05-29,7.5,1
Sheffield,2021-05-30,8,1
Sheffield,2021-05-31,10.6,1
Sheffield,2021-06-01,12,1
Sheffield,2021-06-02,13,1
Sheffield,2021-06-03,16.4,1
Sheffield,2021-06-04,6,1
Sheffield,2021-06-05,6.27,1
Sheffield,2021-06-06,4.67,1
Sheffield,2021-06-07,6.05,1
